user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
4819,1087.95,3.4853263835686894,0.9403197925669836,1.0,916.4,3.75,52.8,12.95,0.982351227941513,632.3440536043827,0.0009877613635846697
7046,1087.6,3.168595903550972,0.9400172860847017,1.0,924.6,3.5,52.0,15.65,0.9280536080807243,782.7523243661396,0.001067525653809469
2146,1087.5,3.7349698793966195,0.9399308556611927,1.0,921.4,3.4,53.8,16.5,0.9149132798207138,792.5305127765702,0.001247603333125438
5589,1087.05,3.694252292413175,0.9395419187554018,1.0,926.7,3.25,52.35,17.8,0.8928032461011837,795.6350001506014,0.001085096989264241
6782,1086.9,2.9478805945967355,0.9394122731201384,1.0,942.55,4.25,52.0,2.5,1.414297762503104,112.04008131429666,0.0002630703009760888
1266,1086.85,3.409912022325503,0.9393690579083837,1.0,921.0,3.55,52.6,13.2,0.9749504794525473,652.2678805451384,0.0009019989782061406
5693,1086.65,4.102133591193734,0.9391961970613657,1.0,926.6,3.95,52.85,7.9,1.1136295266942673,360.64067800481246,0.0005533788092987397
4756,1086.65,3.320767983464066,0.9391961970613657,1.0,914.05,3.75,53.3,13.15,0.9843739485255284,686.6668729929427,0.0009444898966426307
3039,1086.45,4.554942370656296,0.9390233362143475,1.0,923.0,3.35,48.7,16.05,0.9211865934369868,773.5773090208729,0.0010553835040215663
6404,1086.45,3.33878720495931,0.9390233362143475,1.0,922.55,3.45,53.3,17.35,0.9073796972384418,872.0913391224107,0.001215167765170092
6275,1086.35,3.2446109165815242,0.9389369057908383,1.0,919.8,3.8,52.55,11.25,1.0115383222054959,506.538095985173,0.0007260324415542019
3625,1086.35,3.1348843678834477,0.9389369057908383,1.0,918.85,3.45,51.55,14.65,0.9419661181619293,802.7301398644157,0.001094822416974416
6154,1086.3,3.5227829907617076,0.9388936905790838,1.0,928.35,3.35,50.65,17.0,0.9107767205545889,874.787711187142,0.001219016531851504
4987,1086.25,3.096368841078207,0.9388504753673294,1.0,926.65,3.4,50.75,18.05,0.8998851245713967,840.1566593487096,0.0011531138330709326
4642,1086.2,4.686149805543993,0.9388072601555748,1.0,921.95,3.35,50.45,16.15,0.9162477103207618,832.6114734697121,0.0011392413171808827
5541,1086.1,3.6041642581880207,0.9387208297320656,1.0,948.2,4.0,53.5,4.9,1.2623687396254502,259.5922846751966,0.0004356745935085195
7077,1085.95,4.224630161327735,0.9385911840968021,1.0,941.8,4.0,52.5,6.05,1.224012587709827,332.54433094139273,0.0005204700509771377
5455,1085.85,4.54175076374739,0.9385047536732929,1.0,927.1,3.65,51.8,12.9,0.9902604318991214,706.3902799750979,0.0009690152336759586
6388,1085.85,3.08666486681013,0.9385047536732929,1.0,916.45,3.55,52.05,15.85,0.9230984558933732,775.0229562412183,0.0010577115598099564
2605,1085.8,3.4,0.9384615384615385,1.0,929.55,3.85,51.05,8.45,1.106963118315134,419.8706984480993,0.0006231474260036749
5228,1085.75,3.6038174204584785,0.9384183232497839,1.0,921.95,3.4,48.5,15.15,0.9406638530514702,801.6370868150087,0.0010944424712793742
